Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,stateTime,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,12,11,15,46,53,799,2.48054,0,0,2.48064,7.37587,17.6964,0.000534475,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,819,2.50055,0,0,2.50064,7.37241,17.7035,0.000560482,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,840,2.52056,0,0,2.52068,7.37241,17.7035,0.000560482,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,860,2.54055,0,0,2.54069,7.36331,17.6995,0.000566023,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,880,2.56057,0,0,2.56068,7.36331,17.6995,0.000566023,-0.744845,0.572958,171.429,0,0,0,1.39066e-309
2023,12,11,15,46,53,899,2.58055,0,0,2.58065,7.35968,17.7102,0.000543442,-0.744845,0.572958,169.71,0,0,0,1.39066e-309
2023,12,11,15,46,53,919,2.60054,0,0,2.60061,7.35968,17.7102,0.000543442,-0.744845,0.572958,169.71,0,0,0,1.39066e-309
2023,12,11,15,46,53,939,2.62054,0,0,2.62062,7.37561,17.7167,0.000628892,-0.744845,0.572958,169.71,0,0,0,1.39066e-309
2023,12,11,15,46,53,959,2.64054,0,0,2.6406,7.37192,17.7157,0.000632328,-0.744845,0.572958,169.71,0,0,0,1.39066e-309
2023,12,11,15,46,53,979,2.66054,0,0,2.66061,7.37431,17.7182,0.000654074,-0.744845,0.572958,169.71,0,0,0,1.39066e-309
2023,12,11,15,46,53,999,2.68054,0,0,2.68059,7.37431,17.7182,0.000654074,-0.744845,0.572958,169.767,0,0,0,1.39066e-309
2023,12,11,15,46,54,019,2.70054,0,0,2.70061,7.35478,17.7308,0.00053362,-0.744845,0.572958,169.767,0,0,0,1.39066e-309
2023,12,11,15,46,54,039,2.72054,0,0,2.7206,7.35478,17.7308,0.00053362,-0.744845,0.572958,169.767,0,0,0,1.39066e-309
2023,12,11,15,46,54,060,2.74055,0,0,2.74072,7.35478,17.7308,0.00053362,-0.744845,0.572958,169.767,0,0,0,1.39066e-309
2023,12,11,15,46,54,079,2.76054,0,0,2.76062,7.36708,17.7349,0.000618902,-0.744845,0.572958,169.767,0,0,0,1.39066e-309
2023,12,11,15,46,54,099,2.78054,0,0,2.78062,7.36708,17.7349,0.000618902,-0.744845,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,119,2.80054,0,0,2.80061,7.35498,17.732,0.000631767,-0.744845,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,139,2.82054,0,0,2.82062,7.35498,17.732,0.000631767,-0.687549,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,159,2.84054,0,0,2.84062,7.36003,17.7168,0.000619517,-0.687549,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,179,2.86054,0,0,2.8606,7.36003,17.7168,0.000619517,-0.687549,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,199,2.88054,0,0,2.88061,7.36487,17.7023,0.00062613,-0.744845,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,219,2.90055,0,0,2.90062,7.36487,17.7023,0.00062613,-0.744845,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,239,2.92054,0,0,2.9206,7.36487,17.7023,0.00062613,-0.687549,0.630254,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,260,2.94055,0,0,2.94064,7.37582,17.6967,0.00059134,-0.744845,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,279,2.96054,0,0,2.9606,7.34926,17.6984,0.000467052,-0.744845,0.572958,169.825,0,0,0,1.39066e-309
2023,12,11,15,46,54,299,2.98054,0,0,2.98062,7.34926,17.6984,0.000467052,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,319,3.00056,0,0,3.00061,7.35773,17.7103,0.000398517,-0.744845,0.572958,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,339,3.02065,0,0,3.02071,7.35773,17.7103,0.000398517,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,359,3.04054,0,0,3.04061,7.35773,17.7103,0.000398517,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,379,3.06055,0,0,3.06063,7.37306,17.7233,0.000374201,-0.744845,0.572958,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,399,3.08055,0,0,3.08065,7.37306,17.7233,0.000374201,-0.744845,0.572958,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,419,3.10054,0,0,3.10061,7.3784,17.7288,0.000423379,-0.744845,0.572958,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,439,3.12054,0,0,3.12064,7.3784,17.7288,0.000423379,-0.744845,0.572958,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,459,3.14055,0,0,3.14063,7.35167,17.7293,0.000375104,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,479,3.16054,0,0,3.16061,7.35167,17.7293,0.000375104,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,500,3.18056,0,0,3.18073,7.35167,17.7293,0.000375104,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,519,3.20056,0,0,3.20065,7.34021,17.7242,0.000416973,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,539,3.22057,0,0,3.22073,7.34336,17.7295,0.000398735,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,559,3.24054,0,0,3.24062,7.34336,17.7295,0.000398735,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
